N° da fatura,Data da fatura,ID Cliente,País,Quantidade,Valor,Horario,DataBR
567923,2021-09-22 17:24:00,,United Kingdom,-2,0.0,17:24:00,22/09/2021
C547806,2021-03-25 13:37:00,12528.0,Germany,-2,-6.2,13:37:00,25/03/2021
C558088,2021-06-26 12:08:00,14475.0,United Kingdom,-10,-99.5,12:08:00,26/06/2021
C556277,2021-06-09 19:52:00,12980.0,United Kingdom,-3,-73.29,19:52:00,09/06/2021
C574954,2021-11-08 09:52:00,18223.0,United Kingdom,-11,-37.57,09:52:00,08/11/2021
C570552,2021-10-11 11:01:00,16029.0,United Kingdom,-1164,-2076.0,11:01:00,11/10/2021
C542640,2021-01-31 11:22:00,16839.0,United Kingdom,-4,-43.8,11:22:00,31/01/2021
C557647,2021-06-21 17:13:00,17139.0,United Kingdom,-2,-13.6,17:13:00,21/06/2021
C548564,2021-04-01 10:22:00,12616.0,France,-1,-7.95,10:22:00,01/04/2021
556124,2021-06-09 10:14:00,,United Kingdom,-4,0.0,10:14:00,09/06/2021
C579883,2021-11-30 17:32:00,14194.0,United Kingdom,-5,-19.15,17:32:00,30/11/2021
562384,2021-08-04 15:41:00,,United Kingdom,-44,0.0,15:41:00,04/08/2021
C560898,2021-07-21 17:30:00,12722.0,France,-3,-46.65,17:30:00,21/07/2021
C540386,2021-01-06 17:57:00,12417.0,Belgium,-5,-31.95,17:57:00,06/01/2021
C569986,2021-10-06 19:52:00,16245.0,United Kingdom,-3,-52.45,19:52:00,06/10/2021
C569987,2021-10-06 19:54:00,18194.0,United Kingdom,-184,-77.84,19:54:00,06/10/2021
542361,2021-01-27 12:47:00,,United Kingdom,-20,0.0,12:47:00,27/01/2021
C569994,2021-10-06 20:33:00,15606.0,United Kingdom,-160,-477.72,20:33:00,06/10/2021
C566614,2021-09-13 17:28:00,16029.0,United Kingdom,-1,-102.24,17:28:00,13/09/2021
C550482,2021-04-18 14:12:00,17204.0,United Kingdom,-2,-13.5,14:12:00,18/04/2021
C571678,2021-10-18 13:33:00,12679.0,France,-1,-1.06,13:33:00,18/10/2021
C537530,2020-12-07 11:47:00,13319.0,United Kingdom,-5,-28.15,11:47:00,07/12/2020
536997,2020-12-03 15:30:00,,United Kingdom,-20,0.0,15:30:00,03/12/2020
549036,2021-04-05 17:09:00,,United Kingdom,-54,0.0,17:09:00,05/04/2021
C562795,2021-08-09 14:23:00,13709.0,United Kingdom,-5,-26.54,14:23:00,09/08/2021
549033,2021-04-05 17:08:00,,United Kingdom,-5,0.0,17:08:00,05/04/2021
572891,2021-10-26 14:14:00,,United Kingdom,-400,0.0,14:14:00,26/10/2021
C576868,2021-11-16 16:19:00,18263.0,United Kingdom,-1,-2.08,16:19:00,16/11/2021
C576338,2021-11-14 15:27:00,14096.0,United Kingdom,-1,-1038.75,15:27:00,14/11/2021
C577384,2021-11-18 16:50:00,14156.0,EIRE,-10,-6.4,16:50:00,18/11/2021
549527,2021-04-08 16:03:00,,United Kingdom,-1479,0.0,16:03:00,08/04/2021
C556101,2021-06-08 16:06:00,15643.0,United Kingdom,-1,-4.15,16:06:00,08/06/2021
C566084,2021-09-09 10:11:00,12621.0,Germany,-17,-55.85,10:11:00,09/09/2021
C538696,2020-12-14 10:02:00,13050.0,United Kingdom,-1,-8.5,10:02:00,14/12/2020
C545823,2021-03-07 12:54:00,13884.0,United Kingdom,-3,-6.3,12:54:00,07/03/2021
C577154,2021-11-18 09:55:00,15502.0,United Kingdom,-35,-29.75,09:55:00,18/11/2021
C569548,2021-10-04 17:31:00,18053.0,United Kingdom,-1,-2.95,17:31:00,04/10/2021
C538102,2020-12-09 15:01:00,14047.0,United Kingdom,-2,-9.3,15:01:00,09/12/2020
C568677,2021-09-28 14:04:00,12619.0,Germany,-2,-2.5,14:04:00,28/09/2021
568404,2021-09-27 10:36:00,,United Kingdom,-17,0.0,10:36:00,27/09/2021
574583,2021-11-04 17:46:00,,United Kingdom,-62,0.0,17:46:00,04/11/2021
C545885,2021-03-07 15:52:00,15827.0,United Kingdom,-2,-7.9,15:52:00,07/03/2021
C555272,2021-06-01 16:29:00,16496.0,United Kingdom,-20,-37.3,16:29:00,01/06/2021
576407,2021-11-15 11:18:00,,United Kingdom,-57,0.0,11:18:00,15/11/2021
C569663,2021-10-05 13:29:00,17841.0,United Kingdom,-4,-5.64,13:29:00,05/10/2021
C572347,2021-10-24 11:03:00,,United Kingdom,-1,-33.05,11:03:00,24/10/2021
C538105,2020-12-09 15:18:00,16781.0,United Kingdom,-2,-16.6,15:18:00,09/12/2020
C575224,2021-11-09 11:41:00,17511.0,United Kingdom,-1400,-2506.0,11:41:00,09/11/2021
C560608,2021-07-20 10:35:00,16271.0,United Kingdom,-1,-5.95,10:35:00,20/07/2021
540683,2021-01-10 17:00:00,,United Kingdom,-45,0.0,17:00:00,10/01/2021
C567896,2021-09-22 15:59:00,14527.0,United Kingdom,-1,-18.62,15:59:00,22/09/2021
C563483,2021-08-16 15:59:00,14175.0,United Kingdom,-5,-18.5,15:59:00,16/08/2021
C549430,2021-04-08 12:09:00,13846.0,United Kingdom,-5,-17.45,12:09:00,08/04/2021
C579776,2021-11-30 15:12:00,13212.0,United Kingdom,-1,-7.5,15:12:00,30/11/2021
556311,2021-06-10 10:45:00,,United Kingdom,-12,0.0,10:45:00,10/06/2021
C556735,2021-06-14 12:01:00,14527.0,United Kingdom,-2,-17.0,12:01:00,14/06/2021
C571196,2021-10-14 12:02:00,,United Kingdom,-258,-313.86,12:02:00,14/10/2021
C561019,2021-07-22 16:52:00,15187.0,United Kingdom,-12,-30.6,16:52:00,22/07/2021
569377,2021-10-03 16:30:00,,United Kingdom,-14,0.0,16:30:00,03/10/2021
C549908,2021-04-12 16:39:00,13324.0,United Kingdom,-3,-32.85,16:39:00,12/04/2021
561526,2021-07-27 17:40:00,,United Kingdom,-2,0.0,17:40:00,27/07/2021
C576908,2021-11-17 09:39:00,12670.0,France,-6,-9.9,09:39:00,17/11/2021
C548915,2021-04-05 09:53:00,12668.0,Germany,-24,-34.8,09:53:00,05/04/2021
547369,2021-03-22 13:24:00,,United Kingdom,-83,0.0,13:24:00,22/03/2021
C542263,2021-01-26 17:16:00,14849.0,United Kingdom,-1,-2.95,17:16:00,26/01/2021
C560436,2021-07-18 16:04:00,17603.0,United Kingdom,-1,-705.45,16:04:00,18/07/2021
C540788,2021-01-11 11:46:00,13576.0,United Kingdom,-5,-10.65,11:46:00,11/01/2021
C568348,2021-09-26 15:34:00,17997.0,United Kingdom,-9,-18.9,15:34:00,26/09/2021
C550454,2021-04-18 13:00:00,15615.0,United Kingdom,-6,-7.5,13:00:00,18/04/2021
C545824,2021-03-07 13:00:00,15241.0,United Kingdom,-3,-17.85,13:00:00,07/03/2021
C557664,2021-06-21 18:00:00,,EIRE,-2,-18.7,18:00:00,21/06/2021
C580714,2021-12-05 16:39:00,12479.0,Germany,-6,-14.9,16:39:00,05/12/2021
551431,2021-04-28 15:06:00,,United Kingdom,-2,0.0,15:06:00,28/04/2021
561249,2021-07-26 11:51:00,,United Kingdom,-4,0.0,11:51:00,26/07/2021
C560045,2021-07-14 14:51:00,16779.0,United Kingdom,-4,-9.95,14:51:00,14/07/2021
549373,2021-04-08 11:28:00,,United Kingdom,-2,0.0,11:28:00,08/04/2021
561492,2021-07-27 13:57:00,,United Kingdom,-1,0.0,13:57:00,27/07/2021
551456,2021-04-28 16:03:00,,United Kingdom,-3,0.0,16:03:00,28/04/2021
C543606,2021-02-10 14:13:00,14665.0,United Kingdom,-2,-17.8,14:13:00,10/02/2021
C562797,2021-08-09 14:29:00,16672.0,United Kingdom,-1,-8.5,14:29:00,09/08/2021
549426,2021-04-08 11:55:00,,United Kingdom,-201,0.0,11:55:00,08/04/2021
C538898,2020-12-15 09:20:00,15078.0,United Kingdom,-1,-10.75,09:20:00,15/12/2020
C551540,2021-05-03 08:47:00,14735.0,United Kingdom,-86,-218.1,08:47:00,03/05/2021
C578007,2021-11-22 12:40:00,16474.0,United Kingdom,-6,-13.58,12:40:00,22/11/2021
C553531,2021-05-17 15:09:00,,United Kingdom,-7,-289.48,15:09:00,17/05/2021
C581568,2021-12-09 11:57:00,15311.0,United Kingdom,-5,-54.75,11:57:00,09/12/2021
C549288,2021-04-07 18:06:00,14527.0,United Kingdom,-2,-11.6,18:06:00,07/04/2021
574582,2021-11-04 17:46:00,,United Kingdom,-104,0.0,17:46:00,04/11/2021
549331,2021-04-08 10:54:00,,United Kingdom,-22,0.0,10:54:00,08/04/2021
575721,2021-11-10 18:19:00,,United Kingdom,-256,0.0,18:19:00,10/11/2021
C550814,2021-04-20 16:41:00,16611.0,United Kingdom,-1,-8.5,16:41:00,20/04/2021
537020,2020-12-03 15:43:00,,United Kingdom,-30,0.0,15:43:00,03/12/2020
571115,2021-10-13 17:40:00,,United Kingdom,-73,0.0,17:40:00,13/10/2021
537006,2020-12-03 15:36:00,,United Kingdom,-130,0.0,15:36:00,03/12/2020
560440,2021-07-18 16:36:00,,United Kingdom,-1,0.0,16:36:00,18/07/2021
574906,2021-11-07 15:30:00,,United Kingdom,-81,0.0,15:30:00,07/11/2021
C550959,2021-04-21 16:38:00,15594.0,United Kingdom,-1,-4.25,16:38:00,21/04/2021
542531,2021-01-28 13:08:00,,United Kingdom,-1,0.0,13:08:00,28/01/2021
C559334,2021-07-07 15:50:00,16581.0,United Kingdom,-12,-35.4,15:50:00,07/07/2021
C548352,2021-03-30 14:57:00,12921.0,United Kingdom,-1,-6.75,14:57:00,30/03/2021
C552012,2021-05-05 17:29:00,13552.0,United Kingdom,-6,-22.5,17:29:00,05/05/2021
C562961,2021-08-11 10:24:00,14305.0,United Kingdom,-19,-48.85,10:24:00,11/08/2021
C541689,2021-01-20 16:16:00,13090.0,United Kingdom,-17,-144.33,16:16:00,20/01/2021
C539003,2020-12-15 12:35:00,14527.0,United Kingdom,-1,-26.93,12:35:00,15/12/2020
550757,2021-04-20 12:08:00,,United Kingdom,-9,0.0,12:08:00,20/04/2021
C547581,2021-03-24 10:58:00,12474.0,Germany,-4,-18.9,10:58:00,24/03/2021
558309,2021-06-28 11:03:00,,United Kingdom,-42,0.0,11:03:00,28/06/2021
C549783,2021-04-12 11:50:00,16558.0,United Kingdom,-12,-31.39,11:50:00,12/04/2021
567113,2021-09-16 13:39:00,,United Kingdom,-29,0.0,13:39:00,16/09/2021
C579496,2021-11-29 15:38:00,18161.0,United Kingdom,-2,-5.9,15:38:00,29/11/2021
C553562,2021-05-17 17:26:00,13534.0,United Kingdom,-1,-2.08,17:26:00,17/05/2021
C543772,2021-02-11 15:43:00,13534.0,United Kingdom,-1,-0.85,15:43:00,11/02/2021
C560408,2021-07-18 14:24:00,13564.0,United Kingdom,-1,-550.64,14:24:00,18/07/2021
561538,2021-07-28 09:58:00,,United Kingdom,-1,0.0,09:58:00,28/07/2021
C575608,2021-11-10 12:38:00,16133.0,United Kingdom,-21,-51.19,12:38:00,10/11/2021
C554533,2021-05-24 17:33:00,16923.0,United Kingdom,-40,-130.0,17:33:00,24/05/2021
C541885,2021-01-24 11:14:00,16782.0,United Kingdom,-1,-2.95,11:14:00,24/01/2021
C538115,2020-12-09 15:30:00,16817.0,United Kingdom,-34,-42.5,15:30:00,09/12/2020
C567155,2021-09-16 16:52:00,17728.0,United Kingdom,-1,-345.03,16:52:00,16/09/2021
C579876,2021-11-30 17:02:00,18059.0,United Kingdom,-5,-9.75,17:02:00,30/11/2021
545566,2021-03-03 16:14:00,,United Kingdom,-9,0.0,16:14:00,03/03/2021
C540346,2021-01-06 13:41:00,12471.0,Germany,-4,-6.6,13:41:00,06/01/2021
C558329,2021-06-28 12:09:00,17900.0,United Kingdom,-24,-32.4,12:09:00,28/06/2021
549000,2021-04-05 14:35:00,,United Kingdom,-45,0.0,14:35:00,05/04/2021
C568237,2021-09-26 11:59:00,13481.0,United Kingdom,-12,-15.0,11:59:00,26/09/2021
C577389,2021-11-18 16:59:00,13381.0,United Kingdom,-2,-12.5,16:59:00,18/11/2021
545549,2021-03-03 15:10:00,,United Kingdom,-61,0.0,15:10:00,03/03/2021
C550009,2021-04-14 10:24:00,16422.0,United Kingdom,-1,-57.6,10:24:00,14/04/2021
C565581,2021-09-05 12:37:00,14565.0,United Kingdom,-3,-14.85,12:37:00,05/09/2021
C551140,2021-04-26 13:11:00,17613.0,United Kingdom,-1,-7.95,13:11:00,26/04/2021
572615,2021-10-25 11:39:00,,United Kingdom,-5,0.0,11:39:00,25/10/2021
C559952,2021-07-14 10:57:00,17696.0,United Kingdom,-15,-45.31,10:57:00,14/07/2021
C572485,2021-10-24 13:50:00,14952.0,United Kingdom,-4,-31.1,13:50:00,24/10/2021
C564759,2021-08-30 10:40:00,14911.0,EIRE,-4,-18.5,10:40:00,30/08/2021
C571264,2021-10-16 11:07:00,17769.0,United Kingdom,-2,-24.9,11:07:00,16/10/2021
C581229,2021-12-08 10:14:00,12558.0,USA,-196,-269.96,10:14:00,08/12/2021
C536391,2020-12-01 10:24:00,17548.0,United Kingdom,-132,-141.48,10:24:00,01/12/2020
C560430,2021-07-18 15:21:00,13154.0,United Kingdom,-1,-611.86,15:21:00,18/07/2021
C542721,2021-01-31 14:37:00,14502.0,United Kingdom,-2,-8.7,14:37:00,31/01/2021
C564812,2021-08-30 11:45:00,14527.0,United Kingdom,-4,-54.8,11:45:00,30/08/2021
C557300,2021-06-19 14:05:00,12421.0,Spain,-1,-0.77,14:05:00,19/06/2021
C579366,2021-11-29 11:56:00,14205.0,United Kingdom,-1,-9.72,11:56:00,29/11/2021
580382,2021-12-02 17:59:00,,United Kingdom,-900,0.0,17:59:00,02/12/2021
C572119,2021-10-20 19:23:00,15598.0,United Kingdom,-2,-2.5,19:23:00,20/10/2021
548173,2021-03-29 14:17:00,,United Kingdom,-3,0.0,14:17:00,29/03/2021
C543356,2021-02-07 13:52:00,14443.0,United Kingdom,-3,-3.75,13:52:00,07/02/2021
C559949,2021-07-14 10:42:00,,EIRE,-2,-5.9,10:42:00,14/07/2021
C559495,2021-07-08 13:54:00,14267.0,United Kingdom,-2,-5.8,13:54:00,08/07/2021
C569387,2021-10-03 16:49:00,14031.0,United Kingdom,-200,-1416.0,16:49:00,03/10/2021
C541586,2021-01-19 14:36:00,12383.0,Belgium,-3,-11.25,14:36:00,19/01/2021
544063,2021-02-15 13:37:00,,United Kingdom,-9,0.0,13:37:00,15/02/2021
C549913,2021-04-13 09:02:00,14267.0,United Kingdom,-12,-17.4,09:02:00,13/04/2021
C552049,2021-05-06 10:00:00,17548.0,United Kingdom,-58,-103.3,10:00:00,06/05/2021
581200,2021-12-07 18:27:00,,United Kingdom,-21,0.0,18:27:00,07/12/2021
C580641,2021-12-05 12:52:00,15621.0,United Kingdom,-14,-55.3,12:52:00,05/12/2021
C568516,2021-09-27 12:45:00,14456.0,United Kingdom,-1,-1.45,12:45:00,27/09/2021
C569636,2021-10-05 12:14:00,12841.0,United Kingdom,-74,-145.95,12:14:00,05/10/2021
C565402,2021-09-02 17:51:00,16401.0,United Kingdom,-4,-5.0,17:51:00,02/09/2021
C567767,2021-09-22 10:58:00,17460.0,United Kingdom,-59,-159.85,10:58:00,22/09/2021
C569954,2021-10-06 18:34:00,14792.0,United Kingdom,-2,-6.2,18:34:00,06/10/2021
539980,2020-12-23 14:34:00,,United Kingdom,-36,0.0,14:34:00,23/12/2020
577123,2021-11-17 18:34:00,,United Kingdom,-63,0.0,18:34:00,17/11/2021
C557047,2021-06-16 14:36:00,13488.0,United Kingdom,-3,-44.85,14:36:00,16/06/2021
C577042,2021-11-17 13:35:00,13894.0,United Kingdom,-9,-18.75,13:35:00,17/11/2021
C574061,2021-11-02 14:18:00,12474.0,Germany,-12,-51.0,14:18:00,02/11/2021
553413,2021-05-17 09:45:00,,United Kingdom,-51,0.0,09:45:00,17/05/2021
549531,2021-04-08 17:05:00,,United Kingdom,-750,0.0,17:05:00,08/04/2021
574516,2021-11-04 13:38:00,,United Kingdom,-24,0.0,13:38:00,04/11/2021
C571009,2021-10-13 12:12:00,12612.0,Germany,-11,-60.45,12:12:00,13/10/2021
C575158,2021-11-08 16:20:00,15251.0,United Kingdom,-1,-8.5,16:20:00,08/11/2021
C562613,2021-08-08 12:11:00,15228.0,United Kingdom,-3,-9.75,12:11:00,08/08/2021
C573754,2021-11-01 09:39:00,13126.0,United Kingdom,-1,-19.95,09:39:00,01/11/2021
C540129,2021-01-05 10:46:00,12578.0,Italy,-3,-7.65,10:46:00,05/01/2021
C548723,2021-04-04 09:02:00,15874.0,United Kingdom,-7,-26.6,09:02:00,04/04/2021
C559663,2021-07-11 13:33:00,17706.0,United Kingdom,-4,-20.95,13:33:00,11/07/2021
C579884,2021-11-30 17:34:00,14527.0,United Kingdom,-1,-20.53,17:34:00,30/11/2021
C569128,2021-09-30 13:34:00,15034.0,United Kingdom,-5,-17.95,13:34:00,30/09/2021
C562799,2021-08-09 14:31:00,16609.0,United Kingdom,-2,-3.3,14:31:00,09/08/2021
C554342,2021-05-23 17:42:00,16912.0,United Kingdom,-1,-3.75,17:42:00,23/05/2021
C543787,2021-02-11 17:05:00,15061.0,United Kingdom,-48,-40.8,17:05:00,11/02/2021
554553,2021-05-25 09:59:00,,United Kingdom,-1300,0.0,09:59:00,25/05/2021
558449,2021-06-29 13:40:00,,United Kingdom,-35,0.0,13:40:00,29/06/2021
C580165,2021-12-02 11:21:00,12359.0,Cyprus,-6,-91.25,11:21:00,02/12/2021
C538075,2020-12-09 14:12:00,13021.0,United Kingdom,-12,-20.28,14:12:00,09/12/2020
C545068,2021-02-27 15:07:00,14157.0,United Kingdom,-11,-32.45,15:07:00,27/02/2021
C539110,2020-12-16 11:10:00,16470.0,United Kingdom,-1,-4.95,11:10:00,16/12/2020
C577819,2021-11-22 09:23:00,17313.0,United Kingdom,-20,-40.71,09:23:00,22/11/2021
C545330,2021-03-01 15:49:00,12352.0,Norway,-1,-376.5,15:49:00,01/03/2021
565304,2021-09-02 12:18:00,,United Kingdom,-3167,0.0,12:18:00,02/09/2021
C567536,2021-09-21 09:52:00,14284.0,United Kingdom,-4,-16.8,09:52:00,21/09/2021
C569922,2021-10-06 17:38:00,16842.0,United Kingdom,-1,-3.75,17:38:00,06/10/2021
C555421,2021-06-03 10:36:00,12779.0,Poland,-4,-25.0,10:36:00,03/06/2021
574198,2021-11-03 12:00:00,,United Kingdom,-40,0.0,12:00:00,03/11/2021
C542704,2021-01-31 12:48:00,15189.0,United Kingdom,-42,-44.52,12:48:00,31/01/2021
C541261,2021-01-16 15:48:00,14404.0,United Kingdom,-8,-39.6,15:48:00,16/01/2021
C572916,2021-10-26 16:29:00,16325.0,United Kingdom,-12,-30.6,16:29:00,26/10/2021
578431,2021-11-24 12:15:00,,United Kingdom,-18,0.0,12:15:00,24/11/2021
568091,2021-09-23 14:41:00,,United Kingdom,-3,0.0,14:41:00,23/09/2021
C545478,2021-03-03 11:08:00,16422.0,United Kingdom,-720,-7.2,11:08:00,03/03/2021
C545997,2021-03-08 14:35:00,12679.0,France,-15,-37.25,14:35:00,08/03/2021
C566626,2021-09-14 10:07:00,15380.0,United Kingdom,-2,-7.9,10:07:00,14/09/2021
C560474,2021-07-19 10:46:00,12705.0,Germany,-2,-3.9,10:46:00,19/07/2021
C543767,2021-02-11 15:19:00,13767.0,United Kingdom,-2,-7.5,15:19:00,11/02/2021
C552744,2021-05-11 11:15:00,16297.0,United Kingdom,-1,-3.15,11:15:00,11/05/2021
C551948,2021-05-05 11:21:00,17511.0,United Kingdom,-11,-36.43,11:21:00,05/05/2021
C560874,2021-07-21 14:53:00,17677.0,United Kingdom,-6,-13.5,14:53:00,21/07/2021
C545773,2021-03-07 12:06:00,17139.0,United Kingdom,-2,-15.2,12:06:00,07/03/2021
C563591,2021-08-18 06:10:00,16145.0,United Kingdom,-4,-5.0,06:10:00,18/08/2021
C561198,2021-07-25 14:45:00,16161.0,United Kingdom,-35,-43.75,14:45:00,25/07/2021
549935,2021-04-13 11:16:00,,United Kingdom,-43,0.0,11:16:00,13/04/2021
C543661,2021-02-11 10:41:00,12471.0,Germany,-19,-124.8,10:41:00,11/02/2021
C552258,2021-05-08 11:09:00,16923.0,United Kingdom,-2,-14.83,11:09:00,08/05/2021
C538997,2020-12-15 12:06:00,14426.0,United Kingdom,-2,-11.2,12:06:00,15/12/2020
538162,2020-12-09 17:25:00,,United Kingdom,-100,0.0,17:25:00,09/12/2020
C572114,2021-10-20 19:15:00,17169.0,United Kingdom,-4,-6.65,19:15:00,20/10/2021
C538802,2020-12-14 11:54:00,17017.0,United Kingdom,-8,-22.8,11:54:00,14/12/2020
560215,2021-07-15 15:08:00,,United Kingdom,-84,0.0,15:08:00,15/07/2021
569878,2021-10-06 15:12:00,,United Kingdom,-380,0.0,15:12:00,06/10/2021
C564964,2021-08-31 15:00:00,17315.0,United Kingdom,-6,-16.0,15:00:00,31/08/2021
C545443,2021-03-02 16:20:00,17442.0,United Kingdom,-2,-12.6,16:20:00,02/03/2021
552052,2021-05-06 10:10:00,,United Kingdom,-8,0.0,10:10:00,06/05/2021
C573756,2021-11-01 09:46:00,17865.0,United Kingdom,-19,-55.35,09:46:00,01/11/2021
C550770,2021-04-20 12:59:00,17856.0,United Kingdom,-9,-9.54,12:59:00,20/04/2021
C567330,2021-09-19 14:46:00,13552.0,United Kingdom,-3,-29.25,14:46:00,19/09/2021
570112,2021-10-07 12:29:00,,United Kingdom,-84,0.0,12:29:00,07/10/2021
C560148,2021-07-15 11:10:00,15769.0,United Kingdom,-100,-179.0,11:10:00,15/07/2021
C551388,2021-04-28 11:41:00,17874.0,United Kingdom,-12,-25.2,11:41:00,28/04/2021
C543818,2021-02-13 15:45:00,16897.0,United Kingdom,-15,-76.75,15:45:00,13/02/2021
C567963,2021-09-23 09:19:00,14141.0,United Kingdom,-15,-24.95,09:19:00,23/09/2021
C548462,2021-03-31 12:11:00,14527.0,United Kingdom,-1,-14.52,12:11:00,31/03/2021
576411,2021-11-15 11:20:00,,United Kingdom,-117,0.0,11:20:00,15/11/2021
C579894,2021-12-01 08:26:00,13098.0,United Kingdom,-8,-17.68,08:26:00,01/12/2021
C566466,2021-09-12 18:00:00,13850.0,United Kingdom,-3,-8.67,18:00:00,12/09/2021
548676,2021-04-01 16:40:00,,United Kingdom,-5,0.0,16:40:00,01/04/2021
C536854,2020-12-03 10:09:00,15240.0,United Kingdom,-3,-5.45,10:09:00,03/12/2020
C541964,2021-01-24 13:13:00,15291.0,United Kingdom,-21,-35.49,13:13:00,24/01/2021
C560301,2021-07-18 10:34:00,14159.0,United Kingdom,-1,-1.45,10:34:00,18/07/2021
C562117,2021-08-02 16:20:00,16628.0,United Kingdom,-3,-5.01,16:20:00,02/08/2021
542582,2021-01-28 15:01:00,,United Kingdom,-6,0.0,15:01:00,28/01/2021
C579892,2021-12-01 08:23:00,13310.0,United Kingdom,-4,-16.6,08:23:00,01/12/2021
556319,2021-06-10 10:49:00,,United Kingdom,-618,0.0,10:49:00,10/06/2021
C542346,2021-01-27 12:00:00,12709.0,Germany,-18,-94.46,12:00:00,27/01/2021
C552024,2021-05-05 18:01:00,14961.0,United Kingdom,-2,-9.9,18:01:00,05/05/2021
C562938,2021-08-10 17:14:00,14156.0,EIRE,-1,-1121.18,17:14:00,10/08/2021
C561604,2021-07-28 12:08:00,18223.0,United Kingdom,-3,-14.85,12:08:00,28/07/2021
C556638,2021-06-13 15:35:00,14231.0,United Kingdom,-2,-79.9,15:35:00,13/06/2021
C579904,2021-12-01 08:43:00,17049.0,United Kingdom,-6,-57.3,08:43:00,01/12/2021
C540790,2021-01-11 11:48:00,16145.0,United Kingdom,-2,-1.7,11:48:00,11/01/2021
C556896,2021-06-15 12:51:00,12843.0,United Kingdom,-28,-21.5,12:51:00,15/06/2021
C549452,2021-04-08 14:17:00,17940.0,United Kingdom,-1,-1867.86,14:17:00,08/04/2021
C569495,2021-10-04 13:43:00,,Hong Kong,-1,-10.95,13:43:00,04/10/2021
C579934,2021-12-01 09:44:00,14860.0,United Kingdom,-2,-1.7,09:44:00,01/12/2021
C564971,2021-08-31 15:29:00,13466.0,United Kingdom,-1,-9.95,15:29:00,31/08/2021
574816,2021-11-07 10:37:00,,United Kingdom,-1560,0.0,10:37:00,07/11/2021
572919,2021-10-26 16:49:00,,United Kingdom,-17,0.0,16:49:00,26/10/2021
561536,2021-07-28 09:58:00,,United Kingdom,-2,0.0,09:58:00,28/07/2021
C556637,2021-06-13 15:32:00,15382.0,United Kingdom,-8,-15.1,15:32:00,13/06/2021
C545866,2021-03-07 14:27:00,17841.0,United Kingdom,-4,-9.25,14:27:00,07/03/2021
C557941,2021-06-23 16:00:00,12901.0,United Kingdom,-324,-641.8,16:00:00,23/06/2021
C554523,2021-05-24 17:17:00,12863.0,United Kingdom,-2,-17.0,17:17:00,24/05/2021
C553407,2021-05-17 08:58:00,15768.0,United Kingdom,-1,-40.0,08:58:00,17/05/2021
C555197,2021-06-01 11:45:00,17739.0,United Kingdom,-5,-5.3,11:45:00,01/06/2021
C558097,2021-06-26 13:29:00,15532.0,United Kingdom,-8,-59.6,13:29:00,26/06/2021
C557463,2021-06-20 13:03:00,14584.0,United Kingdom,-4,-13.0,13:03:00,20/06/2021
C571896,2021-10-19 14:18:00,16533.0,United Kingdom,-2,-2.5,14:18:00,19/10/2021
542365,2021-01-27 12:51:00,,United Kingdom,-22,0.0,12:51:00,27/01/2021
C539068,2020-12-15 16:56:00,13266.0,United Kingdom,-36,-45.0,16:56:00,15/12/2020
C560910,2021-07-21 17:57:00,14733.0,United Kingdom,-6,-24.7,17:57:00,21/07/2021
C560647,2021-07-20 11:31:00,18102.0,United Kingdom,-1,-3060.6,11:31:00,20/07/2021
548398,2021-03-30 17:24:00,,United Kingdom,-66,0.0,17:24:00,30/03/2021
581198,2021-12-07 18:26:00,,United Kingdom,-30,0.0,18:26:00,07/12/2021
C557060,2021-06-16 14:54:00,17725.0,United Kingdom,-1,-14.95,14:54:00,16/06/2021
560111,2021-07-15 09:52:00,,United Kingdom,-3,0.0,09:52:00,15/07/2021
C566423,2021-09-12 14:00:00,16984.0,United Kingdom,-2,-9.9,14:00:00,12/09/2021
C575592,2021-11-10 12:10:00,12619.0,Germany,-20,-33.0,12:10:00,10/11/2021
C565294,2021-09-02 12:00:00,12423.0,Belgium,-12,-10.2,12:00:00,02/09/2021
549506,2021-04-08 15:07:00,,United Kingdom,-31,0.0,15:07:00,08/04/2021
C550029,2021-04-14 11:27:00,13539.0,United Kingdom,-6,-25.5,11:27:00,14/04/2021
C570483,2021-10-10 17:01:00,13078.0,United Kingdom,-2,-7.5,17:01:00,10/10/2021
C579919,2021-12-01 09:00:00,17540.0,United Kingdom,-1,-8.5,09:00:00,01/12/2021
559373,2021-07-08 10:36:00,,United Kingdom,-110,0.0,10:36:00,08/07/2021
547999,2021-03-29 10:24:00,,United Kingdom,-7,0.0,10:24:00,29/03/2021
C581409,2021-12-08 14:08:00,12476.0,Germany,-23,-98.75,14:08:00,08/12/2021
C577327,2021-11-18 14:13:00,17779.0,United Kingdom,-1,-12.5,14:13:00,18/11/2021
C537814,2020-12-08 13:43:00,12712.0,Germany,-3,-12.75,13:43:00,08/12/2020
C540164,2021-01-05 12:02:00,14911.0,EIRE,-102,-232.67,12:02:00,05/01/2021
558451,2021-06-29 13:41:00,,United Kingdom,-80,0.0,13:41:00,29/06/2021
C537314,2020-12-06 11:42:00,13497.0,United Kingdom,-4,-27.0,11:42:00,06/12/2020
C560386,2021-07-18 12:55:00,,United Kingdom,-1,-9.72,12:55:00,18/07/2021
C557465,2021-06-20 13:07:00,14796.0,United Kingdom,-3,-4.47,13:07:00,20/06/2021
